station_code,station_name,lat,lon
EXT0081,Deobahal,21.3605,83.7176
EXT0082,Deoli,22.4635,75.3012
EXT0083,Depur Ph,19.9623,83.2443
EXT0084,Dhaka,22.5668,88.3752
EXT0085,Dhaka Cantt,26.6824,88.4427
EXT0086,Dhanpatdih,24.4233,86.9085
EXT0087,Dharashiv,18.3250,76.0810
EXT0088,Dhimsiri,26.6678,79.9900
EXT0089,Dibolong,25.5543,93.1006
EXT0090,Dinkar Gram Simaria,25.4121,86.0025
EXT0091,Dipa,27.2160,94.2371
EXT0092,Dobh Bahali,28.0261,78.8206
EXT0093,Donta,23.2068,76.1158
EXT0094,Dr Ambedkar Ngr Mhow,22.6529,75.8418
EXT0095,Dr Srikrishna S Naga,25.6587,86.2117
EXT0096,Duriatanr H,25.2916,84.8297
EXT0097,Ekta Nagar,22.2045,73.2714
EXT0098,Fatehabad,26.3825,80.2991
EXT0099,Fazalchak,30.2716,78.0019
EXT0100,G Cabin,21.2209,81.4636
EXT0101,G Pochampalli,17.5715,78.4918
EXT0102,Gaighat Halt,27.9993,81.4281
EXT0103,Gamani,25.4586,86.4641
EXT0104,Gangavathi,16.7113,77.1683
EXT0105,Gaon Baroda,29.4302,76.2051
EXT0106,Garhi,28.3569,77.8665
EXT0107,Garhi Beri,27.3454,77.6926
EXT0108,Garjee,24.0402,78.4181
EXT0109,Gazika,27.5927,76.6769
EXT0110,Ghaghra,22.4153,85.2315
EXT0111,Gholbagda,21.9281,87.7753
EXT0112,Ghunwara,24.1338,80.6288
EXT0113,Godda,24.3854,86.3360
EXT0114,Gohrigaon Halt,25.1186,86.1482
EXT0115,Gokalgarh,28.3565,76.8959
EXT0116,Gomtinagar Lucknow,26.8852,81.3089
EXT0117,Gopinathjew Banikunda Ph,20.2877,86.4626
EXT0118,Gorebal,27.5922,75.7457
EXT0119,Gramdadpur,24.9598,91.3380
EXT0120,Gudum,25.7198,79.0312
EXT0121,Gumandev,21.6856,73.0898
EXT0122,Gumto,27.1192,93.8605
EXT0123,Guru Gorakhnath Dham,26.2102,81.4908
EXT0124,Hagaribommanahalli,16.6151,75.0833
EXT0125,Haligudi H,15.4244,75.8531
EXT0126,Hampapatnam,17.7561,74.3107
EXT0127,Hanamapur,15.4066,75.9418
EXT0128,Harlatanr,24.8948,85.0648
EXT0129,Harlaya,26.8944,72.6882
EXT0130,Hazrat Nizamudin,28.6153,77.2473
EXT0131,Hendlaso Bhokta Bagicha,23.4648,84.7085
EXT0132,Hillar Shahabad Halt,30.6611,78.6108
EXT0133,Hirisave,13.5787,76.3524
EXT0134,Hoodi Halt,12.9979,77.7177
EXT0135,Hortoki,24.1955,92.5411
EXT0136,Hubballi Jn,15.2555,75.3049
EXT0137,Hudukula,13.0547,78.1551
EXT0138,Humnabad,22.6451,79.1680
EXT0139,Imampuram,15.0140,77.4922
EXT0140,Imlibhaga Halt,25.3004,85.5314
EXT0141,Indas,23.3296,87.1679
EXT0142,Jabbalgudda,15.7316,76.8949
EXT0143,Jaitpur Kalan,27.5656,82.1737
EXT0144,Jaklair,13.7926,78.0374
EXT0145,Jammalamadugu,14.9726,78.5094
EXT0146,Jamsole,21.8698,86.7809
EXT0147,Jandhera Halt,29.8612,77.4911
EXT0148,Janjgir Naila,22.0312,82.5604
EXT0149,Jayrambati,27.0391,82.2276
EXT0150,Jetha H,22.0118,82.8851
EXT0151,Jhajjar,27.6959,78.0679
EXT0152,Jhalrapatan,24.2837,75.8816
EXT0153,Jhanjhitoli Halt,26.0201,82.0151
EXT0154,Jharamunda,25.6968,85.1669
EXT0155,Jharkhand Dham,26.2377,82.5144
EXT0156,Jhartarbha,23.1927,84.3305
EXT0157,Jiadhal,25.1323,91.6998
EXT0158,Johna,23.3631,85.6356
EXT0159,Jolaibari,22.9868,87.8550
EXT0160,Jone Karrang,27.7999,95.1270
EXT0161,Jorasankh H,19.5834,80.6640
EXT0162,Julmi,24.5932,75.9295
EXT0163,Junakhera,24.0254,75.8435
EXT0164,Kadiridevarapalli,14.7058,76.8568
EXT0165,Kadogaon Halt,26.2019,88.1870
EXT0166,Kakbara,24.3403,81.4760
EXT0167,Kakni,24.6906,86.3469
EXT0168,Kalaburagi,17.4139,76.6339
EXT0169,Kalambani Budrk,17.7837,73.4135
EXT0170,Kalangani,18.7403,82.3628
EXT0171,Kalavoor,9.5586,76.3199
EXT0172,Kalthuruthy H,10.3254,76.4955
EXT0173,Kalyanadurga,14.7058,76.8568
EXT0174,Kamranga,24.4077,91.0969
EXT0175,Kansa,24.7054,84.0183
EXT0176,Kansarnawada,24.7281,85.3753
EXT0177,Karatagi,24.5995,76.2167
EXT0178,Karaundhana,27.2695,78.7025
EXT0179,Karhal,23.5247,83.4917
EXT0180,Karjhausa,23.8147,76.0403
EXT0181,Karmelram,12.8674,77.7110
EXT0182,Kasap,25.4804,84.6161
EXT0183,Kathautia,25.8352,84.3419
EXT0184,Kathoun,22.0980,78.8461
EXT0185,Katkamasandi,25.2817,84.8586
EXT0186,Kavalkinaru Halt,10.2101,78.3093
EXT0187,Kawnpui,24.1955,92.5411
EXT0188,Kelve Road,19.6373,72.7972
EXT0189,Kempagowda International Airport,13.2150,77.6784
EXT0190,Keshav Nagar Halt,29.2129,73.4611
EXT0191,Keshra-Katjuridanga,23.2541,87.0339
EXT0192,Kettur,18.3045,74.9406
EXT0193,KhandalaM.P.,22.6275,80.5807
EXT0194,Kharepatan Road,16.5736,73.6671
EXT0195,Khawaspur,20.9806,85.7500
EXT0196,Khongsang,25.3476,73.3104
EXT0197,Khulna,22.5668,88.3752
EXT0198,Kiratpur,25.9859,80.5204
EXT0199,Koilakuntla,15.1377,78.4971
EXT0200,Kolaigaon,26.5598,89.0502
EXT0201,Koratla,20.0862,75.2120
EXT0202,Krishnadevaraya Halt,12.9437,77.5225
EXT0203,Krishngr Cty Jn,23.3979,88.4768
EXT0204,Ksr Bengaluru,12.9967,77.5457
EXT0205,Kuju,23.8158,88.7327
EXT0206,Kukanur,15.4066,75.9418
EXT0207,Kunigal,13.8164,76.9420
EXT0208,Kunwar,25.7044,81.2138
EXT0209,Kurhagada,26.3887,83.8252
EXT0210,Kurva,24.8982,88.4375
EXT0211,Kushtagi,15.4066,75.9418
EXT0212,Kusumha Bihar H,25.1057,85.7941
EXT0213,Kuturukhamar Ph,19.9040,83.0522
EXT0214,Lachhubigha H,27.6766,79.3728
EXT0215,Laimekuri,27.7823,95.0716
EXT0216,Lakshmibai Nagar Indore,22.8642,75.8867
EXT0217,Lalitagiri,21.6235,86.5819
EXT0218,Lamgai,24.8421,92.3315
EXT0219,Lepetkata,27.3126,94.8762
EXT0220,Lilma,25.7497,70.5009
EXT0221,Lingampet Jagityal,19.4852,76.6426
EXT0222,Linganabandi,15.4066,75.9418
EXT0223,Maa Ahorwa Bhawani Dham,26.5409,81.5087
EXT0224,Maa Barahi D Dh,25.7963,82.0749
EXT0225,Maa Belha Devi Dham Pratapgarh Jn,25.9024,81.9856
EXT0226,Maa Chandika Devi Dham Antu,26.0486,81.8956
EXT0227,Maa Kalikan Dham,26.0845,81.8723
EXT0228,Mahadevasal Ph,22.4966,85.3396
EXT0229,Mahamadpur Assam,24.5074,92.5786
EXT0230,Maharaja Bijli Pasi,26.5541,81.4734
EXT0231,Maheshpur Halt,24.6231,85.5375
EXT0232,Makthal,12.3737,78.1369
EXT0233,Mallial Nukapalli,20.7897,73.7664
EXT0234,Malti,25.1938,85.5916
EXT0235,Manikagoda,21.5987,85.4726
EXT0236,Mansingh Ka Pura,29.6695,78.6379
EXT0237,Marachi Halt,27.0735,82.7307
EXT0238,Maraimalai Nagar Kamarajar,12.7841,80.0136
EXT0239,Marikal,15.2116,77.9378
EXT0240,Mariyamanahalli,16.1979,75.5270
EXT0241,Marshaghai Road,21.1278,85.5923
EXT0242,Mathabhanga,26.4378,89.1159
EXT0243,Matokhar,25.1444,85.8015
EXT0244,Mawai,23.5020,75.2946
EXT0245,Medak,21.9419,80.1564
EXT0246,Meham,26.8943,81.7051
EXT0247,Mendipathar,26.4506,91.4403
EXT0248,Mesra,23.9298,84.8106
EXT0249,Metapalli,19.7344,75.9348
EXT0250,Metyal Sahar Ph,23.4706,86.7282
EXT0251,Mhasoda Dongar,17.2919,75.1416
EXT0252,Mirjan,14.5098,74.3939
EXT0253,Moinarband,24.0204,88.9923
EXT0254,Mokar Halt,26.0569,81.0047
EXT0255,Mokhra Madina,26.2964,83.3026
EXT0256,Monghyr,25.3634,86.5260
EXT0257,Moridhal,25.0640,92.6563
EXT0258,Mortad,19.3827,76.6576
EXT0259,Motisadhli,20.5645,76.8159
EXT0260,Mtyr C Tushar M,32.7212,74.9042
EXT0261,Mualkhang,24.1955,92.5411
EXT0262,Mundhal Kalan,27.6256,79.7858
EXT0263,Mustapha Chak,24.8683,91.1732
EXT0264,N Panakudi,9.2931,77.9616
EXT0265,Nadigam Halt,33.4217,74.8933
EXT0266,Nagra Dham Ph,21.4949,80.1979
EXT0267,Naharlagun,27.1192,93.8605
EXT0268,Namakkal,13.1186,79.2668
EXT0269,Narasinghgarh,24.4448,84.7487
EXT0270,Nawal Sahi H,24.7361,85.5422
EXT0271,Negun H,23.5100,87.9999
EXT0272,New Amravati,20.9747,77.6908
EXT0273,New Barauni Jn,25.4307,85.9851
EXT0274,New Giridih,24.2005,85.4078
EXT0275,New Gumandev,21.7062,73.1196
EXT0276,New Haflong,25.2485,92.8445
EXT0277,New Harangajao,25.0719,92.8523
EXT0278,New Kaithal Halt,29.8114,76.4417
EXT0279,New Karimganj,24.7395,92.4003
EXT0280,New Kota,25.0929,75.9044
EXT0281,New Nawadih,22.9695,81.5239
EXT0282,New Silchar,24.4380,90.8677
EXT0283,New Sisiborgaon,26.0744,93.7489
EXT0284,Nindra,23.6570,84.8977
EXT0285,Nirol F,24.6592,86.5838
EXT0286,Nisoi,28.2920,79.2272
EXT0287,Nonihat,24.6505,86.7415
EXT0288,Noorsarai H,24.1616,83.1213
EXT0289,Nsc Bose Itwari,21.2047,79.1371
EXT0290,Ohan,25.1003,81.0461
EXT0291,PQ Bhagat Ki Kothi Jodhpur,26.1425,73.0132
EXT0292,PQ C Sahumaharaj T Kolhapur,16.8199,74.6388
EXT0293,PQ Dd Upadhyaya Jn,24.8096,83.3551
EXT0294,PQ Dr Ambedkar Ngr Mhow,22.7176,75.8684
EXT0295,PQ Ekta Nagar,22.3108,73.1811
EXT0296,PQ Khongsang,25.3476,73.3104
EXT0297,PQ Ksr Bengaluru,14.1605,77.7576
EXT0298,PQ Mtyr C Tushar M,32.7070,74.8801
EXT0299,PQ Naharlagun,27.1192,93.8605
EXT0300,PQ Namakkal,11.2010,78.0945
EXT0301,PQ New Haflong,25.0851,92.8458
EXT0302,PQ New Karimganj,24.6161,92.3623
EXT0303,PQ Pondicherry,11.9430,79.5001
EXT0304,PQ Prayagrajcheoki,25.1954,82.0401
EXT0305,PQ Shmata Vd Katra,32.7070,74.8801
EXT0306,PQ Thiruvananthapuram North,8.8866,76.5968
EXT0307,PQ Virangana LakshmibaiJhanshi,26.9806,75.2135
EXT0308,Padaliya Road,21.4396,75.4151
EXT0309,Padma,26.9423,83.3085
EXT0310,Pahlejaghat,23.6818,86.3208
EXT0311,Pakhajan,27.1580,77.9902
EXT0312,Palhawas,28.5102,77.1823
EXT0313,Panduranga Swamy Road,16.2088,77.5744
EXT0314,Pankidham,26.5662,80.0691
EXT0315,Parlakimidi,18.7867,84.0092
EXT0316,Parvatsar City,27.0375,74.7231
EXT0317,Patrasaf,22.8342,87.9906
EXT0318,Pauni Road,20.7411,79.5455
EXT0319,Paunia P.H.,22.7596,80.0583
EXT0320,Pawakhali,26.0894,88.2157
EXT0321,Peepardahi,22.0484,79.3931
EXT0322,Periyakottai,10.1165,78.8951
EXT0323,Phooph,26.6546,78.8588
EXT0324,Pinargaria,25.0463,89.0952
EXT0325,PiprahanHalt,26.2210,85.2472
EXT0326,Pondicherry,11.9348,79.5884
EXT0327,Prayagraj Jn,25.6668,81.5236
EXT0328,Prayagrajcheoki,25.0046,81.8895
EXT0329,Prayagrajrambag,25.2889,81.9769
EXT0330,Prayagrajsangam,25.5132,81.8712
EXT0331,Prayahat Halt,24.0845,85.3505
EXT0332,Proddatur,14.8075,78.5217
EXT0333,Purunakatak,25.6968,85.1669
EXT0334,Purunapani,25.6968,85.1669
EXT0335,RL Belagavi,15.8727,74.6816
EXT0336,RL C Sambhajinagar,19.9167,75.3508
EXT0337,RL Chitrakot,25.0537,80.7686
EXT0338,RL Dd Upadhyaya Jn,25.3938,83.1020
EXT0339,RL Gomtinagar Lucknow,26.9020,81.0712
EXT0340,RL Hubballi Jn,15.1984,75.3086
EXT0341,RL Kalaburagi,17.3246,76.5449
EXT0342,RL Ksr Bengaluru,12.9269,77.5324
EXT0343,RL Maa Belha Devi Dham Pratapgarh Jn,25.7820,81.8755
EXT0344,RL New Amravati,20.9713,77.3737
EXT0345,RL New Barauni Jn,25.4086,86.0238
EXT0346,RL New Haflong,25.2003,92.9235
EXT0347,RL Prayagraj Jn,25.6456,81.6472
EXT0348,RL Prayagrajcheoki,25.0011,81.8890
EXT0349,RL Rayanapadu Vijaywada,17.4117,80.5284
EXT0350,RL S Hirdaramnagar Bhopal,23.5835,77.2573
EXT0351,RL Vijayapura,17.0722,75.8608
EXT0352,RL Virangana LakshmibaiJhanshi,25.3307,78.0214
EXT0353,RS Ksr Bengaluru,13.3034,77.5561
EXT0354,RS Raipur Jn,21.4703,81.6610
EXT0355,RS Usalapur Bilaspur,22.2441,81.9226
EXT0356,Rail Coach Factory Halt,31.3012,75.3299
EXT0357,Rajsunakhala,21.2903,86.0609
EXT0358,Rakesh Bagh H,26.5084,81.7163
EXT0359,Ramakunda Ibp Halt,23.8568,86.1936
EXT0360,Randia Baudpur,21.0664,86.4621
EXT0361,Rasipuram,13.2239,79.0935
EXT0362,Ratnipora Halt,30.9318,75.1783
EXT0363,Rayanapadu Vijaywada,16.9302,80.5576
EXT0364,Rema,27.1839,80.1992
EXT0365,Riasi,34.0237,74.8471
EXT0366,Riddhapur,21.2728,77.8686
EXT0367,Rmkrshnaprm Gte,17.4744,78.5302
EXT0368,Roop Nagar,30.0681,77.8201
EXT0369,S Hirdaramnagar Bhopal,23.3795,77.1504
EXT0370,Sabroom,22.9868,87.8550
EXT0371,Sadar Bazar,28.6533,77.2159
EXT0372,Saghar Sultanpur Halt,23.8255,85.2426
EXT0373,Saiphai,22.2941,84.9773
EXT0374,Sairang,24.1955,92.5411
EXT0375,Salhaitola,23.1533,80.0496
EXT0376,Sameli Halt,25.4703,87.2945
EXT0377,Sanapadar Ph,20.8759,85.5904
EXT0378,Sangaldan,23.8357,86.1921
EXT0379,Sanganal,15.4066,75.9418
EXT0380,Santir Bazar,23.5135,83.1365
EXT0381,Saragchni,24.0286,88.2485
EXT0382,Sarsa Jarnalpur,25.1568,85.7490
EXT0383,Sarsoki,25.9929,79.4828
EXT0384,Saundal Halt,16.7104,73.6229
EXT0385,Sekerkote,24.6206,81.9268
EXT0386,Shaheed Jitendra Halt Gopalpur,25.0424,86.1965
EXT0387,Shahid Ramphal Balhara Halt,27.1613,81.0616
EXT0388,Shanidev Dham Bishnathganj,25.8088,81.9474
EXT0389,Shanki,26.0201,82.0151
EXT0390,Shihori,24.3646,76.0116
EXT0391,Shivamogga H,13.8642,75.6747
EXT0392,Shivamogga Town,13.8874,75.6454
EXT0393,Shmata Vd Katra,32.8428,74.9069
EXT0394,Shri Kshetra Nagjhari,20.7631,76.7531
EXT0395,Shribar,24.0053,89.1069
EXT0396,Shrimahaveerji,26.6296,76.9389
EXT0397,Siddapur Grama,20.7273,76.8139
EXT0398,Siddharth Nagar,27.2649,83.0403
EXT0399,Sidhauna Rampur Halt,25.5212,83.1590
EXT0400,Sisibargaon,25.7796,92.8334
EXT0401,Solur,14.0472,77.0785
EXT0402,Sorta,19.9667,76.5866
EXT0403,Sri Bala Bramareshwara Jogulamba,15.9758,77.9601
EXT0404,Sripani,25.3797,92.7344
EXT0405,Sukhovi,25.8108,93.6136
EXT0406,Sumbar,23.8357,86.1921
EXT0407,Sutei Badagan,22.2943,87.3836
EXT0408,Tadoki,23.4430,87.4396
EXT0409,Talakal,15.4093,75.8906
EXT0410,Tangrabasuli B S,23.3639,85.0714
EXT0411,Tapeshwarnath D,26.2229,81.3885
EXT0412,Taraboi Ph,20.1531,85.7082
EXT0413,Taropa,21.8527,73.4542
EXT0414,Tek Newas,25.8201,84.6889
EXT0415,Telam,27.7588,94.9977
EXT0416,Teligi,14.2734,75.6562
EXT0417,Teragachh,25.7518,88.3017
EXT0418,Tham,21.7797,72.9611
EXT0419,Thingou,25.3476,73.3104
EXT0420,Thippasandra,15.4781,76.2913
EXT0421,Thiruvananthapuram North,8.7778,76.6890
EXT0422,Thudiyalur,11.0824,76.9514
EXT0423,Thumha,26.3009,84.8291
EXT0424,Tirumalairayan Pattinam H,10.8720,79.8430
EXT0425,Top Sarthua,28.6463,80.4625
EXT0426,Trivandrum South,8.4584,77.0013
EXT0427,Tulsia Halt,25.9769,88.2444
EXT0428,Tungabhadra Dam,15.7807,75.9708
EXT0429,Udayagiri Ratnagiri Road,21.3243,86.4268
EXT0430,Udi Mor,27.3601,78.4706
EXT0431,Vaishali,25.7029,85.2155
EXT0432,Vangaichungpao,24.9818,86.5197
EXT0433,Vantada,23.5942,73.0720
EXT0434,Varud,20.7579,78.6671
EXT0435,Vasundhara,27.4945,78.5308
EXT0436,Vijayapura,16.8851,75.8365
EXT0437,Virangana LakshmibaiJhanshi,25.2623,78.3139
EXT0438,Vyasa Colony,16.7684,75.1407
EXT0439,Vyasankeri,16.2745,75.5557
EXT0440,Wanwar Koteshwarnath Dham,25.0484,84.9772
EXT0441,Wayad,24.5350,80.0149
EXT0442,Wrs H,21.2825,81.6435
EXT0443,Yadadri,17.5690,78.9572
EXT0444,Yediyuru,14.0235,76.6031
EXT0445,Yelburga,15.4066,75.9418
EXT0446,Yog N Rishikesh,30.0280,78.2144
EZP,EZHUPPUNNA,9.8203,76.3024
FA,FALNA,25.2358,73.2350
FAH,FATEHA HALT,25.5984,85.8715
FAN,Fatehnagar,24.8183,74.0958
FAP,FAKHARPUR HALT,28.8470,77.2935
FAR,FARAH,27.3345,77.7437
FBD,FARRUKHABAD,27.3824,79.5717
FBG,FORBESGANJ,26.2989,87.2628
FD,FAIZABAD JN,26.7690,82.1356
FDB,FARIDABAD,28.4115,77.3073
FDK,FARIDKOT,30.6829,74.7614
FDN,FARIDABAD NEW TOWN,28.3762,77.3094
FGH,Fatehgarh Haryana,28.6479,76.2438
FGR,FATEHGARH,27.3696,79.6216
FGSB,FATEHGARH SAHIB,30.6507,76.3881
FK,FEROK,11.1750,75.8303
FKA,Fazilka,30.4086,74.0254
FKB,FAKHRABAD,18.8246,77.9745
FKG,FURKATING JN,26.4657,94.0027
FKM,FAKIRAGRAM JN,26.3652,90.1862
FL,PHULERA JN,26.8728,75.2455
FLD,Phulad,25.6240,73.8131
FLK,FALAKATA,26.5384,89.1923
FLM,Falimari,26.0708,89.5869
FLR,PHULESWAR,22.4779,88.1160
FM,KACHEGUDA FALAKNUMA,17.3322,78.4745
FN,Farukhnagar,28.4671,76.8285
FNO,FUNGO HALT,25.6187,86.6045
FPS,Fatehpur Shekhawati,28.0007,74.9710
FRD,FARHEDI,28.7117,78.7937
FRDH,Faridaha Halt,25.5580,83.1260
FRH,Farhatnagar,27.0812,80.1432
FSP,FATEH SINGHPURA,26.8216,77.1470
FSR,FAQARSAR,30.1894,74.5726
FSW,Fateh Singhwala,29.9200,74.0299
FTC,Fatehpur Chursi,26.8435,80.2618
FTD,Fatehabad Chowk Junction,23.0091,75.6733
FTG,FURSATGANJ,26.2445,81.4157
FTH,FATUHI,30.0570,73.8713
FTP,FATEHPUR,25.9175,80.8019
FTS,FATEHPUR SIKRI,27.0940,77.6706
FUT,FATWA,25.5014,85.3055
FYZ,FAIZULLAPUR,25.8692,80.8933
FZD,FIROZABAD,27.1474,78.3867
FZL,FAZALPUR,29.5937,78.2780
FZP,Firozpur City,30.9620,74.6008
G,GONDIA JN,21.4624,80.1908
GA,GUDHA,26.9500,75.1283
GAA,GALAN,20.6096,75.2770
GAD,Gevra Road,22.3485,82.6457
GADH,Goaldih,21.7263,85.5463
GADJ,GANDHINAGAR JAIPUR,26.8731,75.7983
GAE,GAIPURA,25.1605,82.3862
GAG,GANGAGHAT,23.3614,85.5071
GAGA,Galgalia,26.5275,88.1135
GAH,Gawnaha,27.2698,84.5202
GAHT,Ghusia Halt,25.1919,84.2479
GAI,GOUCHHARI,25.4384,86.6747
GAJ,GANESHGANJ,23.8959,79.0746
GAJB,GAJARA BAHARA,24.0534,82.3118
GAJU,Gaju Halt,27.2042,80.3730
GAL,GHATLA,27.7318,76.6285
GALE,GANKAR,24.4048,88.0729
GAM,GANJAM,19.3958,85.0467
GAMI,Gogameri,29.1602,75.0351
GANG,GANGAGANJ,26.2915,81.2014
GANL,GHANAULI,31.0260,76.5921
GAO,GAIGAON,20.7207,76.8901
GAP,GURPA,24.5625,85.2971
GAQ,GANJ KHAWAJA,25.2739,83.1844
GAR,GADARWARA,22.8995,78.7917
GARA,Garha,26.4263,85.5210
GATD,Gautamdhara,23.3499,85.6330
GAUR,GAUR,26.9134,82.5612
GAW,Gainjahwa,27.4547,82.2451
GAYA,GAYA JN,24.8040,84.9993
GB,GAURI BAZAR,26.5949,83.6678
GBA,GARHBETA,22.8446,87.3210
GBB,GUBBI,13.3214,76.9393
GBD,GAURIBIDANUR,13.6131,77.5128
GBE,Gayabari,26.8600,88.2610
GBHA,GAROBIGHA HALT,24.8268,85.4672
GBK,GOPALPUR BALKDA,20.4326,85.8779
GBP,GULABPURA,25.9028,74.6560
GBQ,GODBHAGA,21.4165,83.8570
GBRI,Gobarwahi,21.5147,79.7232
GBX,GOVINDPUR ROAD,23.0619,85.0436
GCH,GACHHIPURA,26.9535,74.4544
GCT,GHAZIPUR CITY,25.5831,83.5680
GD,GONDA JN,27.1546,81.9782
GDA,GODHRA JN,22.7770,73.6037
GDB,GIDDARBAHA,30.2013,74.6633
GDBR,GOONDA BIHAR,23.0679,86.0812
GDD,Gadra Road,25.7439,70.6430
GDE,GARLADINNE,14.8273,77.5921
GDG,GADAG JN,15.4370,75.6425
GDGN,GAUDGAON,17.3360,76.5310
GDH,Gidnahali,13.4065,77.8251
GDHA,GODHA,28.0059,78.1412
GDI,GUDGERI,15.1249,75.3596
GDK,GONDA KACHAHRI,27.1402,81.9340
GDKP,GHUNDANKHAPA,21.6551,78.4256
GDL,GONDAL,21.9725,70.7956
GDM,GUDMA,21.4161,80.2877
GDN,GANGAIKONDAN,8.8307,77.7862
GDO,Goverdhan,27.5205,77.4616
GDP,GUDUPULLI,12.8037,78.2749
GDQ,GODAMGURA,17.2903,77.8671
GDR,GUDUR JN,14.1482,79.8451
GDU,Gudru Halt,22.2719,80.1163
GDV,GUDIVADA JN,16.4299,80.9876
GDW,Gadhwala,27.9703,73.4549
GDX,GHOKSADANGA,26.4229,89.2780
GDY,GUINDY,13.0077,80.2119
GDYA,GHORADONGRI,22.1264,78.0020
GDZ,Gundardehi,20.9488,81.3024
GEA,GHATERA,23.8294,79.6734
GEB,Garh Baruari,26.0193,86.6056
GED,GULEDAGUDDA RD,16.0695,75.6957
GEG,Gir Gadhara,20.9063,70.9192
GEK,GEGAL AKHRI,26.5404,74.7756
GELA,Ghadela Halt,21.7140,78.8880
GEOR,GUNJARIA,26.2185,88.1322
GER,GERATPUR,22.9173,72.6552
GFAE,GARIFA,22.9084,88.4099
GG,GANDHIGRAM,23.0268,72.5688
GGA,GHOGA,25.2103,87.1609
GGAR,GANGADHARA,21.1414,73.0436
GGC,GANGAPUR CITY,26.4690,76.7277
GGD,GULLAGUDA,17.4170,78.0328
GGG,Gangagarh Halt,27.8503,78.7391
GGH,Ghogardiha,26.2828,86.4685
GGJ,GOSHAINGANJ,26.5695,82.3841
GGKR,GOVINDGARH KHOKHAR,29.9924,75.8083
GGLE,GANGATIKURI,23.7182,88.0873
GGN,GURGAON,28.4892,77.0107
GGO,Goram Ghat,25.6355,73.8492
GGR,GANGRAR,25.0613,74.6248
GGSY,GANGA SAHAI,25.2698,86.0188
GGT,GHUNGHUTI,23.3436,81.1862
GGTA,GHORAGHATA,22.4583,87.9442
GGY,Gagariya,25.7411,70.7349
GH,GHUGHULI,27.0540,83.7138
GHA,GOLEHWALA,30.7899,74.7044
GHAI,GHATIGAON,26.0549,77.9268
GHB,Gahri Bhagi,30.1168,74.9442
GHD,GARWA ROAD,24.2144,83.8851
GHE,GHEVRA,28.6920,76.9985
GHG,GHAGGHAR,30.6111,76.8480
GHH,GARHI HARSARU,28.4376,76.9297
GHJ,GURSAHAIGANJ,27.1188,79.7320
GHL,GOLHALLI,13.1483,77.4140
GHLE,GADADHARPUR,24.0132,87.6919
GHLU,Ghallu,30.2566,74.1078
GHN,GHORPARAN,24.7416,86.4985
GHNA,GOHANA,29.1403,76.6894
GHNH,GHANTIKHAL NIDHIPUR,20.5109,85.7362
GHPU,Gandhipuram Halt,17.4951,80.3135
GHQ,GARHWA,24.1752,83.8132
GHR,GIDHAUR,24.8562,86.3240
GHRI,Ghori Halt,27.3740,80.5033
GHS,Guru Harsahai,30.7150,74.4000
GHSR,GHASARA HALT,26.7228,79.3608
GHT,GHAGHARA GHAT,27.1027,81.5033
GHTI,GHANTOLI,19.1870,72.9419
GHX,GARHARA,25.4409,86.0053
GHY,GUWAHATI,26.1826,91.7519
GI,GUDUVANCHERI,12.8449,80.0571
GIBP,GHOGHI BARIARPUR,25.2058,86.3041
GID,GIDDALUR,15.3790,78.9256
GIF,Gani Dham Halt,25.1635,86.9863
GII,GIDNI,22.4885,86.8532
GIL,GAISAL,26.1848,88.0895
GILA,GHIALA,32.1516,75.6439
GILL,GILL,30.8405,75.8482
GIMC,GANDHIDHAM CABIN,23.0950,70.1507
GIN,GINIGERA,15.3482,76.2476
GIO,Goriyan,27.5479,75.2656
GIR,Gainsari Junction,27.5268,82.5442
GIS,Garhi Sandra,26.6683,77.7651
GIW,Girdharpur,25.8455,76.7946
GIZ,Gidam,18.9349,81.4090
GJ,GANGAJHARI,21.4432,80.0589
GJD,GUJHANDI,24.4981,85.4637
GJH,GOLDINGANJ,25.7542,84.8273
GJJ,GAJJELAKONDA,15.7774,79.4013
GJL,GAJRAULA JN,28.8349,78.2508
GJMB,Ganjmuradabad,26.9879,80.1770
GJN,Gajner,27.9359,73.0616
GJS,Gajsinghpur,29.6581,73.4367
GJT,Gannaghatta,13.2441,78.1467
GJTA,GARUDIJHATIA,20.5701,85.8285
GJUT,GANGSAR JAITU,30.4451,74.8795
GJW,Gajuwala,29.5855,75.8717
GK,GOLA GOKARANATH,28.0847,80.4755
GKA,Gokhula,27.0698,84.5398
GKB,GHATAKA VARANA,25.5069,76.1604
GKC,GORAKHPUR CANT,26.7506,83.4168
GKD,GADHAKDA,21.2380,71.3817
GKH,GUSKARA,23.4900,87.7334
GKHT,GRAM KHARIKA,25.6720,85.3879
GKJ,GOLAKGANJ,26.1084,89.8306
GKK,GOKAK ROAD,16.2052,74.7388
GKL,GOKULPUR,22.3759,87.2937
GKM,GUNDALUKAMMA,15.9859,79.6454
GKP,GORAKHPUR JN,26.7593,83.3815
GKPI,Gate Karepalli,17.5003,80.2551
GKT,Gankhera Halt,21.3891,80.1919
GKV,Gottihalli Halt,13.2606,78.1557
GKX,Ghai Kalan,30.8228,75.1089
GLA,GARLA,17.4871,80.1392
GLBA,GOLABAI,20.0169,85.5559
GLBN,GUJRAN BALWA,29.4068,77.3014
GLE,Gajulaguden,17.6097,80.6579
